stop_date,stop_time,county_name,driver_gender,driver_age_raw,driver_age,driver_race,violation_raw,violation,search_conducted,search_type,stop_outcome,is_arrested,stop_duration,drugs_related_stop
2015-10-09,15:24,,M,1985.0,30.0,Hispanic,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-10-09,15:34,,F,1996.0,19.0,White,Speeding,Speeding,False,,Warning,False,0-15 Min,False
2015-10-09,17:01,,M,1994.0,21.0,White,Other Traffic Violation,Moving violation,False,,Citation,False,0-15 Min,False
2015-10-09,17:54,,M,1965.0,50.0,Hispanic,Call for Service,Other,False,,Citation,False,0-15 Min,False
2015-10-09,23:09,,M,1996.0,19.0,White,Other Traffic Violation,Moving violation,False,,Citation,False,0-15 Min,False
2015-10-10,01:25,,F,1982.0,33.0,Hispanic,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-10-10,01:56,,M,1987.0,28.0,White,Other Traffic Violation,Moving violation,False,,Warning,False,0-15 Min,False
2015-10-10,02:11,,M,1986.0,29.0,White,Speeding,Speeding,False,,Warning,False,0-15 Min,False
2015-10-10,03:45,,F,1993.0,22.0,White,Call for Service,Other,False,,No Action,False,16-30 Min,False
2015-10-10,06:29,,M,1981.0,34.0,Hispanic,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-10-10,07:02,,M,1980.0,35.0,White,Equipment/Inspection Violation,Equipment,False,,Citation,False,0-15 Min,False
2015-10-10,07:56,,F,1976.0,39.0,White,Speeding,Speeding,False,,Warning,False,0-15 Min,False
2015-10-10,08:06,,,,,,,,False,,,,,False
2015-10-10,08:06,,,,,,,,False,,,,,False
2015-10-10,08:31,,F,1993.0,22.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-10-10,08:45,,F,1987.0,28.0,Hispanic,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-10-10,09:01,,M,1991.0,24.0,White,Other Traffic Violation,Moving violation,False,,Warning,False,0-15 Min,False
2015-10-10,09:20,,F,1976.0,39.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-10-10,09:28,,M,1946.0,69.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-10-10,09:46,,M,1988.0,27.0,Black,Equipment/Inspection Violation,Equipment,False,,Citation,False,0-15 Min,False
2015-10-10,09:49,,M,1964.0,51.0,White,Other Traffic Violation,Moving violation,False,,Citation,False,30+ Min,False
2015-10-10,10:15,,M,1963.0,52.0,White,Registration Violation,Registration/plates,False,,Warning,False,0-15 Min,False
2015-10-10,11:00,,F,1981.0,34.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-10-10,13:00,,F,1995.0,20.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-10-10,13:23,,M,1972.0,43.0,White,Other Traffic Violation,Moving violation,False,,Citation,False,0-15 Min,False
2015-10-10,13:27,,M,1983.0,32.0,White,Registration Violation,Registration/plates,False,,Citation,False,0-15 Min,False
2015-10-10,15:23,,M,1970.0,45.0,White,Speeding,Speeding,False,,Warning,False,0-15 Min,False
2015-10-10,15:28,,M,1993.0,22.0,White,Seatbelt Violation,Seat belt,False,,Citation,False,0-15 Min,False
2015-10-10,16:10,,,,,,,,False,,,,,False
2015-10-10,16:38,,F,1991.0,24.0,White,Seatbelt Violation,Seat belt,False,,Citation,False,16-30 Min,False
2015-10-10,17:55,,M,1996.0,19.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-10-10,19:02,,F,1997.0,18.0,Hispanic,Other Traffic Violation,Moving violation,False,,Citation,False,0-15 Min,False
2015-10-10,19:27,,M,1970.0,45.0,White,Speeding,Speeding,False,,Citation,False,16-30 Min,False
2015-10-10,19:42,,M,1987.0,28.0,White,Seatbelt Violation,Seat belt,False,,Warning,False,0-15 Min,False
2015-10-10,20:09,,M,1982.0,33.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-10-10,20:44,,M,1996.0,19.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-10-10,22:32,,F,1964.0,51.0,White,Call for Service,Other,False,,No Action,False,16-30 Min,False
2015-10-11,00:23,,M,1988.0,27.0,Hispanic,Seatbelt Violation,Seat belt,False,,Citation,False,0-15 Min,False
2015-10-11,00:26,,M,1997.0,18.0,Black,Speeding,Speeding,False,,Arrest Driver,True,30+ Min,False
2015-10-11,01:02,,M,1989.0,26.0,Hispanic,Equipment/Inspection Violation,Equipment,False,,Citation,False,0-15 Min,False
2015-10-11,01:02,,M,1991.0,24.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-10-11,01:08,,,,,,,,False,,,,,False
2015-10-11,01:54,,M,1979.0,36.0,White,Registration Violation,Registration/plates,False,,Warning,False,0-15 Min,False
2015-10-11,03:19,,M,1992.0,23.0,Black,Other Traffic Violation,Moving violation,False,,Citation,False,0-15 Min,False
2015-10-11,08:35,,M,1980.0,35.0,Hispanic,Equipment/Inspection Violation,Equipment,False,,Citation,False,0-15 Min,False
2015-10-11,08:46,,M,1983.0,32.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-10-11,09:34,,M,1988.0,27.0,White,APB,Other,False,,Citation,False,0-15 Min,False
2015-10-11,09:54,,M,1959.0,56.0,Black,Other Traffic Violation,Moving violation,False,,Citation,False,0-15 Min,False
2015-10-11,10:02,,M,1990.0,25.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-10-11,10:17,,F,1990.0,25.0,Hispanic,Other Traffic Violation,Moving violation,False,,Citation,False,0-15 Min,False
2015-10-11,11:08,,M,1986.0,29.0,White,Other Traffic Violation,Moving violation,False,,Citation,False,0-15 Min,False
2015-10-11,11:19,,F,1994.0,21.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-10-11,11:24,,M,1997.0,18.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-10-11,11:54,,F,1984.0,31.0,Hispanic,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-10-11,13:11,,M,1989.0,26.0,White,Registration Violation,Registration/plates,False,,Citation,False,0-15 Min,False
2015-10-11,13:53,,M,1992.0,23.0,Black,Equipment/Inspection Violation,Equipment,False,,Warning,False,0-15 Min,False
2015-10-11,14:25,,M,1971.0,44.0,Hispanic,Other Traffic Violation,Moving violation,False,,Citation,False,0-15 Min,False
2015-10-11,14:39,,M,1986.0,29.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-10-11,14:42,,M,1971.0,44.0,Black,Other Traffic Violation,Moving violation,False,,Warning,False,0-15 Min,False
2015-10-11,15:05,,F,1993.0,22.0,White,Registration Violation,Registration/plates,False,,Citation,False,0-15 Min,False
2015-10-11,15:18,,M,1997.0,18.0,White,Seatbelt Violation,Seat belt,False,,Citation,False,0-15 Min,False
2015-10-11,15:20,,M,1984.0,31.0,White,Seatbelt Violation,Seat belt,False,,Citation,False,0-15 Min,False
2015-10-11,15:24,,M,1981.0,34.0,Asian,Seatbelt Violation,Seat belt,False,,Citation,False,0-15 Min,False
2015-10-11,15:50,,M,1984.0,31.0,Black,Other Traffic Violation,Moving violation,False,,Warning,False,0-15 Min,False
2015-10-11,17:48,,M,1991.0,24.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-10-11,20:01,,M,1997.0,18.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-10-11,20:20,,M,1985.0,30.0,White,Call for Service,Other,False,,Arrest Driver,True,16-30 Min,False
2015-10-11,21:06,,F,1997.0,18.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-10-11,21:11,,M,1998.0,17.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-10-11,21:42,,F,1974.0,41.0,Black,Other Traffic Violation,Moving violation,False,,Warning,False,0-15 Min,False
2015-10-11,22:28,,F,1976.0,39.0,White,Other Traffic Violation,Moving violation,False,,Citation,False,0-15 Min,False
2015-10-11,23:26,,M,1988.0,27.0,White,Other Traffic Violation,Moving violation,False,,Citation,False,0-15 Min,False
2015-10-11,23:49,,M,1945.0,70.0,White,Other Traffic Violation,Moving violation,False,,Citation,False,0-15 Min,False
2015-10-11,23:52,,M,1980.0,35.0,Black,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-10-12,00:04,,F,1987.0,28.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-10-12,01:32,,M,1989.0,26.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-10-12,02:49,,F,1959.0,56.0,White,Other Traffic Violation,Moving violation,False,,N/D,False,0-15 Min,False
2015-10-12,03:21,,M,1973.0,42.0,Black,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-10-12,03:36,,F,1995.0,20.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-10-12,07:35,,M,1985.0,30.0,White,Seatbelt Violation,Seat belt,False,,Citation,False,0-15 Min,False
2015-10-12,08:10,,,,,,,,False,,,,,False
2015-10-12,08:36,,M,1992.0,23.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-10-12,08:39,,M,1986.0,29.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-10-12,09:00,,M,1960.0,55.0,Hispanic,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-10-12,09:03,,,,,,,,False,,,,,False
2015-10-12,09:43,,M,1992.0,23.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-10-12,10:13,,M,1981.0,34.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-10-12,10:46,,F,1969.0,46.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-10-12,10:54,,M,1995.0,20.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-10-12,11:00,,M,1988.0,27.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-10-12,11:22,,M,1994.0,21.0,Black,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-10-12,11:23,,M,1997.0,18.0,White,Seatbelt Violation,Seat belt,False,,Citation,False,0-15 Min,False
2015-10-12,11:24,,M,1997.0,18.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-10-12,11:57,,M,1954.0,61.0,White,Seatbelt Violation,Seat belt,False,,Citation,False,0-15 Min,False
2015-10-12,12:02,,F,1965.0,50.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-10-12,13:35,,F,1991.0,24.0,White,Seatbelt Violation,Seat belt,False,,Warning,False,0-15 Min,False
2015-10-12,14:57,,M,1997.0,18.0,Hispanic,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-10-12,15:01,,F,1966.0,49.0,Hispanic,Equipment/Inspection Violation,Equipment,False,,Citation,False,0-15 Min,False
2015-10-12,15:52,,M,1998.0,17.0,Hispanic,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-10-12,16:39,,F,1951.0,64.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-10-12,19:59,,M,1994.0,21.0,White,Seatbelt Violation,Seat belt,False,,Citation,False,0-15 Min,False
2015-10-12,20:28,,M,1989.0,26.0,Black,Registration Violation,Registration/plates,False,,Citation,False,16-30 Min,False
2015-10-12,20:37,,M,1971.0,44.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-10-12,22:26,,M,1971.0,44.0,White,Equipment/Inspection Violation,Equipment,False,,Citation,False,0-15 Min,False
2015-10-12,22:37,,F,1982.0,33.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-10-13,00:56,,F,1992.0,23.0,Hispanic,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-10-13,01:03,,F,1993.0,22.0,Black,Registration Violation,Registration/plates,False,,Citation,False,0-15 Min,False
2015-10-13,01:29,,M,1992.0,23.0,Hispanic,Registration Violation,Registration/plates,False,,Citation,False,0-15 Min,False
2015-10-13,02:37,,M,1952.0,63.0,Black,Registration Violation,Registration/plates,False,,Citation,False,0-15 Min,False
2015-10-13,08:20,,F,1994.0,21.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-10-13,09:28,,M,1964.0,51.0,Black,Registration Violation,Registration/plates,False,,Citation,False,0-15 Min,False
2015-10-13,09:57,,M,1996.0,19.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-10-13,10:36,,F,1940.0,75.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-10-13,11:20,,F,1970.0,45.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-10-13,13:22,,F,1985.0,30.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-10-13,13:42,,M,1948.0,67.0,White,Speeding,Speeding,False,,Warning,False,0-15 Min,False
2015-10-13,16:55,,,,,,,,False,,,,,False
2015-10-13,17:15,,M,1967.0,48.0,White,Special Detail/Directed Patrol,Other,False,,Warning,False,0-15 Min,False
2015-10-13,19:51,,M,1975.0,40.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-10-13,20:19,,M,1986.0,29.0,White,Seatbelt Violation,Seat belt,False,,Warning,False,0-15 Min,False
2015-10-13,23:55,,M,1990.0,25.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-10-14,01:31,,M,1968.0,47.0,White,Other Traffic Violation,Moving violation,False,,Citation,False,0-15 Min,False
2015-10-14,06:23,,M,1983.0,32.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-10-14,06:43,,M,1986.0,29.0,White,Equipment/Inspection Violation,Equipment,False,,Citation,False,0-15 Min,False
2015-10-14,09:36,,M,1955.0,60.0,White,Other Traffic Violation,Moving violation,False,,Citation,False,0-15 Min,False
2015-10-14,10:08,,M,1979.0,36.0,Black,Seatbelt Violation,Seat belt,False,,Citation,False,0-15 Min,False
2015-10-14,10:11,,M,1964.0,51.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-10-14,10:28,,F,1956.0,59.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-10-14,10:33,,M,1992.0,23.0,Hispanic,Equipment/Inspection Violation,Equipment,False,,Citation,False,0-15 Min,False
2015-10-14,10:57,,M,1995.0,20.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-10-14,10:58,,M,1971.0,44.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-10-14,14:49,,M,1989.0,26.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-10-14,14:57,,M,1992.0,23.0,Black,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-10-14,17:26,,M,1947.0,68.0,White,Other Traffic Violation,Moving violation,False,,Citation,False,0-15 Min,False
2015-10-14,17:56,,M,1960.0,55.0,Black,Equipment/Inspection Violation,Equipment,False,,N/D,False,0-15 Min,False
2015-10-14,19:33,,M,1995.0,20.0,White,Other Traffic Violation,Moving violation,False,,Citation,False,0-15 Min,False
2015-10-14,20:25,,M,1989.0,26.0,Black,Registration Violation,Registration/plates,False,,Arrest Driver,True,0-15 Min,False
2015-10-14,20:28,,M,1966.0,49.0,White,Speeding,Speeding,False,,Warning,False,0-15 Min,False
2015-10-14,23:24,,M,1993.0,22.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-10-14,23:25,,F,1996.0,19.0,Black,Equipment/Inspection Violation,Equipment,False,,Warning,False,0-15 Min,False
2015-10-15,06:06,,M,1981.0,34.0,Hispanic,Other Traffic Violation,Moving violation,False,,Arrest Driver,True,0-15 Min,False
2015-10-15,06:56,,M,1994.0,21.0,Hispanic,Seatbelt Violation,Seat belt,False,,Citation,False,0-15 Min,False
2015-10-15,07:16,,F,1979.0,36.0,Hispanic,Registration Violation,Registration/plates,False,,Citation,False,0-15 Min,False
2015-10-15,07:22,,M,1968.0,47.0,White,Special Detail/Directed Patrol,Other,False,,Warning,False,16-30 Min,False
2015-10-15,07:59,,M,1983.0,32.0,Black,Other Traffic Violation,Moving violation,False,,Citation,False,16-30 Min,False
2015-10-15,08:12,,M,1993.0,22.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-10-15,08:32,,F,1995.0,20.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-10-15,09:33,,F,1988.0,27.0,Black,Equipment/Inspection Violation,Equipment,False,,Citation,False,16-30 Min,False
2015-10-15,09:39,,F,1996.0,19.0,Hispanic,Seatbelt Violation,Seat belt,False,,Citation,False,0-15 Min,False
2015-10-15,09:47,,M,1970.0,45.0,White,Other Traffic Violation,Moving violation,False,,Citation,False,0-15 Min,False
2015-10-15,09:54,,M,1952.0,63.0,White,Other Traffic Violation,Moving violation,False,,Warning,False,0-15 Min,False
2015-10-15,10:19,,M,1978.0,37.0,Hispanic,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-10-15,11:22,,F,1989.0,26.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-10-15,11:54,,F,1996.0,19.0,Hispanic,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-10-15,12:23,,M,1979.0,36.0,White,Other Traffic Violation,Moving violation,True,Inventory,Citation,False,0-15 Min,False
2015-10-15,13:11,,F,1984.0,31.0,White,Speeding,Speeding,False,,Warning,False,0-15 Min,False
2015-10-15,13:30,,M,1978.0,37.0,White,Other Traffic Violation,Moving violation,False,,Citation,False,0-15 Min,False
2015-10-15,14:17,,M,1984.0,31.0,White,Other Traffic Violation,Moving violation,False,,No Action,False,16-30 Min,False
2015-10-15,14:50,,M,1989.0,26.0,Black,Other Traffic Violation,Moving violation,False,,Citation,False,0-15 Min,False
2015-10-15,15:08,,M,1984.0,31.0,White,Speeding,Speeding,False,,Warning,False,16-30 Min,False
2015-10-15,15:52,,M,1966.0,49.0,Black,Seatbelt Violation,Seat belt,False,,Citation,False,0-15 Min,False
2015-10-15,20:18,,F,1996.0,19.0,White,Registration Violation,Registration/plates,False,,Citation,False,0-15 Min,False
2015-10-15,23:32,,M,1986.0,29.0,Asian,Other Traffic Violation,Moving violation,False,,Citation,False,0-15 Min,False
2015-10-16,00:17,,F,1983.0,32.0,White,Other Traffic Violation,Moving violation,False,,Warning,False,0-15 Min,False
2015-10-16,00:45,,M,1980.0,35.0,Black,Equipment/Inspection Violation,Equipment,False,,Warning,False,0-15 Min,False
2015-10-16,00:51,,M,1987.0,28.0,White,Seatbelt Violation,Seat belt,False,,Citation,False,0-15 Min,False
2015-10-16,01:10,,M,1989.0,26.0,White,Equipment/Inspection Violation,Equipment,False,,Warning,False,0-15 Min,False
2015-10-16,01:13,,M,1992.0,23.0,White,Call for Service,Other,False,,Citation,False,30+ Min,False
2015-10-16,01:50,,F,1981.0,34.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-10-16,02:29,,M,1996.0,19.0,White,Speeding,Speeding,False,,Warning,False,0-15 Min,False
2015-10-16,06:27,,M,1980.0,35.0,White,Equipment/Inspection Violation,Equipment,False,,Warning,False,0-15 Min,False
2015-10-16,06:59,,F,1997.0,18.0,Hispanic,Equipment/Inspection Violation,Equipment,False,,Citation,False,0-15 Min,False
2015-10-16,07:15,,M,1980.0,35.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-10-16,07:26,,F,1952.0,63.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-10-16,08:56,,F,1992.0,23.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-10-16,09:48,,F,1980.0,35.0,White,Speeding,Speeding,False,,Warning,False,16-30 Min,False
2015-10-16,09:48,,M,1991.0,24.0,Hispanic,Other Traffic Violation,Moving violation,False,,Citation,False,0-15 Min,False
2015-10-16,10:40,,M,1948.0,67.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-10-16,13:51,,F,1989.0,26.0,White,Call for Service,Other,True,Inventory,Citation,False,30+ Min,False
2015-10-16,16:26,,M,1980.0,35.0,Hispanic,Equipment/Inspection Violation,Equipment,False,,Citation,False,0-15 Min,False
2015-10-16,17:25,,,,,,,,False,,,,,False
2015-10-16,18:15,,M,1978.0,37.0,White,Seatbelt Violation,Seat belt,False,,Citation,False,16-30 Min,False
2015-10-16,18:15,,F,1962.0,53.0,White,Call for Service,Other,False,,Citation,False,16-30 Min,False
2015-10-16,19:50,,M,1955.0,60.0,White,Other Traffic Violation,Moving violation,False,,Citation,False,16-30 Min,False
2015-10-16,20:32,,F,1992.0,23.0,Hispanic,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-10-16,20:32,,M,1966.0,49.0,White,Other Traffic Violation,Moving violation,False,,Citation,False,0-15 Min,False
2015-10-16,20:37,,F,1986.0,29.0,White,Other Traffic Violation,Moving violation,False,,Citation,False,16-30 Min,False
2015-10-16,20:37,,F,1986.0,29.0,White,Other Traffic Violation,Moving violation,False,,Citation,False,16-30 Min,False
2015-10-16,22:45,,F,1992.0,23.0,White,Other Traffic Violation,Moving violation,False,,Warning,False,0-15 Min,False
2015-10-16,22:58,,M,1996.0,19.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-10-16,23:41,,M,1952.0,63.0,White,Equipment/Inspection Violation,Equipment,False,,N/D,False,0-15 Min,False
2015-10-17,00:03,,M,1991.0,24.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-10-17,00:14,,M,1980.0,35.0,Hispanic,Other Traffic Violation,Moving violation,False,,Arrest Driver,True,0-15 Min,False
2015-10-17,01:13,,M,1976.0,39.0,White,Speeding,Speeding,False,,Warning,False,0-15 Min,False
2015-10-17,02:40,,M,1986.0,29.0,White,Call for Service,Other,False,,No Action,False,0-15 Min,False
2015-10-17,02:52,,M,1955.0,60.0,Black,APB,Other,False,,Citation,False,16-30 Min,False
2015-10-17,10:43,,M,1971.0,44.0,White,Seatbelt Violation,Seat belt,False,,Citation,False,0-15 Min,False
2015-10-17,10:44,,M,1987.0,28.0,Asian,Other Traffic Violation,Moving violation,False,,Citation,False,0-15 Min,False
2015-10-17,10:52,,M,1980.0,35.0,Hispanic,Equipment/Inspection Violation,Equipment,False,,Citation,False,0-15 Min,False
2015-10-17,10:59,,M,1987.0,28.0,Black,Other Traffic Violation,Moving violation,False,,Arrest Driver,True,0-15 Min,False
2015-10-17,11:17,,M,1995.0,20.0,Hispanic,Equipment/Inspection Violation,Equipment,False,,Citation,False,0-15 Min,False
2015-10-17,11:41,,F,1959.0,56.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-10-17,11:48,,M,1979.0,36.0,Black,Registration Violation,Registration/plates,False,,Citation,False,0-15 Min,False
2015-10-17,12:41,,F,1985.0,30.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-10-17,13:14,,M,1972.0,43.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-10-17,16:19,,M,1996.0,19.0,White,Other Traffic Violation,Moving violation,False,,Citation,False,0-15 Min,False
2015-10-17,16:47,,M,1980.0,35.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-10-17,17:09,,M,1992.0,23.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-10-17,18:19,,M,1946.0,69.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-10-17,20:55,,F,1989.0,26.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-10-17,22:54,,F,1986.0,29.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-10-17,23:05,,M,1989.0,26.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-10-17,23:31,,M,1963.0,52.0,White,Other Traffic Violation,Moving violation,True,Incident to Arrest,Arrest Driver,True,0-15 Min,False
2015-10-18,00:39,,F,1969.0,46.0,Hispanic,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-10-18,00:44,,M,1988.0,27.0,Hispanic,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-10-18,01:45,,M,1993.0,22.0,Asian,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-10-18,06:43,,M,1995.0,20.0,Hispanic,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-10-18,07:58,,M,1991.0,24.0,Black,Seatbelt Violation,Seat belt,False,,Citation,False,0-15 Min,False
2015-10-18,07:59,,M,1977.0,38.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-10-18,08:17,,F,1975.0,40.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-10-18,09:01,,M,1970.0,45.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-10-18,09:49,,M,1993.0,22.0,White,Equipment/Inspection Violation,Equipment,False,,Citation,False,0-15 Min,False
2015-10-18,09:49,,M,1998.0,17.0,White,Speeding,Speeding,False,,Warning,False,0-15 Min,False
2015-10-18,09:50,,M,1986.0,29.0,White,Seatbelt Violation,Seat belt,False,,Citation,False,0-15 Min,False
2015-10-18,10:05,,M,1971.0,44.0,Black,Seatbelt Violation,Seat belt,False,,Citation,False,0-15 Min,False
2015-10-18,10:38,,M,1980.0,35.0,Hispanic,Seatbelt Violation,Seat belt,False,,Citation,False,0-15 Min,False
2015-10-18,10:43,,M,1963.0,52.0,Asian,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-10-18,11:03,,F,1969.0,46.0,Black,Speeding,Speeding,False,,Warning,False,0-15 Min,False
2015-10-18,11:19,,M,1972.0,43.0,Hispanic,Seatbelt Violation,Seat belt,False,,Citation,False,0-15 Min,False
2015-10-18,11:39,,M,1959.0,56.0,White,Seatbelt Violation,Seat belt,False,,Citation,False,0-15 Min,False
2015-10-18,14:02,,F,1990.0,25.0,Hispanic,Seatbelt Violation,Seat belt,False,,Citation,False,0-15 Min,False
2015-10-18,14:06,,M,1985.0,30.0,Black,Speeding,Speeding,False,,Warning,False,0-15 Min,False
2015-10-18,14:28,,F,1990.0,25.0,White,Seatbelt Violation,Seat belt,False,,Citation,False,0-15 Min,False
2015-10-18,14:44,,M,1967.0,48.0,Black,Equipment/Inspection Violation,Equipment,False,,Citation,False,0-15 Min,False
2015-10-18,15:22,,F,1992.0,23.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-10-18,15:32,,F,1991.0,24.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-10-18,18:43,,M,1992.0,23.0,Asian,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-10-18,21:05,,M,1969.0,46.0,Hispanic,Call for Service,Other,False,,No Action,False,16-30 Min,False
2015-10-18,21:06,,M,1969.0,46.0,Hispanic,Other Traffic Violation,Moving violation,False,,Arrest Driver,True,30+ Min,False
2015-10-18,21:06,,M,1969.0,46.0,Hispanic,Speeding,Speeding,False,,Citation,False,30+ Min,False
2015-10-18,22:40,,F,1990.0,25.0,Black,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-10-18,23:25,,M,1984.0,31.0,Black,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-10-19,00:32,,M,1992.0,23.0,Black,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-10-19,01:12,,M,1965.0,50.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-10-19,01:23,,F,1994.0,21.0,Hispanic,Other Traffic Violation,Moving violation,False,,Warning,False,0-15 Min,False
2015-10-19,01:31,,M,1992.0,23.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-10-19,02:15,,M,1979.0,36.0,Hispanic,Other Traffic Violation,Moving violation,True,"Incident to Arrest,Inventory",Arrest Driver,True,0-15 Min,False
2015-10-19,07:09,,M,1958.0,57.0,White,Speeding,Speeding,False,,Citation,False,16-30 Min,False
